artist,album,track,lyrics
Conan Gray,Lonely Nights,It's Ok If You Forget Me,"[""Two weeks and I wait 'til the feeling hits"", ""Maybe I just haven't let it sink in"", 'For three years we were living together', ""Held me like you'd hold me forever"", ""Didn't think that heartbreak would feel like this"", 'From everything to nothing at all', 'From every day to never at all', 'And everyone says that I should be sad', 'Is it normal that', ""I don't feel sorry for myself"", 'Care if your hands touch somebody else', ""Wouldn't get jealous if you're happy"", ""It's okay if you forget me"", ""I don't feel empty now that you're gone"", ""Does that mean it didn't mean nothing at all?"", ""But I'll tell you what the worst is"", ""It's the way it doesn't hurt"", 'When I wish it did', '♪', 'Patience is the thing that I learnt from you', ""That some things can feel wrong even though they're true"", 'Went trough all the hard times together', ""Kept me calm when I'd lose my temper"", ""I'm just really grateful that I had you"", 'From everything to nothing at all', 'Every day to never at all', 'And everyone says that I should be sad', 'Is it normal that', ""I don't feel sorry for myself"", 'Care if your hands touch somebody else', ""Wouldn't get jealous if you're happy"", ""It's okay if you forget me"", ""I don't feel empty now that you're gone"", ""Does that mean it didn't mean nothing at all?"", ""And I'll tell you what the worst is"", ""It's the way it doesn't hurt"", 'When I wish it did', 'I wish it did', '♪', 'When I wish it did', '♪', 'From everything to nothing at all', 'From every day to never at all', 'And everyone says that I should be sad', 'Is it normal that', ""I don't feel sorry for myself"", 'Care if your hands touch somebody else', ""Wouldn't get jealous if you're happy"", ""It's okay if you forget me"", ""I don't feel empty now that you're gone"", ""Does that mean it didn't mean nothing at all?"", ""And I'll tell you what the worst is"", ""It's the way it doesn't hurt"", 'When I wish it did', 'I wish it did', '']"
Conan Gray,Lonely Nights,When You Love Someone,"['Come home early after class', ""Don't be hangin' round the back of the schoolyard"", ""I've been called up by your teacher"", ""She says she can't even reach you 'cause you're so far"", ""You've been talking with your fists"", ""We didn't raise you up like this, now did we?"", ""There've been changes in this house"", ""Things you don't know about in this family"", ""It don't make sense, but nevertheless"", ""You gotta believe us, it's all for the best"", ""It don't make sense, the way things go"", 'Son you should know', 'Sometimes mums and dads fall out of love', 'Sometimes two homes are better than one', ""Some things you can't tell your sister 'cause she's still too young"", ""Yeah you'll understand"", 'When you love someone', '♪', ""There ain't no one here to blame"", ""And nothing's gonna change with your old friends"", ""Your room will stay the same 'cause you'll only be away on the weekends"", ""It don't make sense but nevertheless"", ""You gotta believe us, it's all for the best"", ""It don't make sense, it don't add up"", ""But we'll always love you no matter what"", 'Sometimes mums and dads fall out of love', 'Sometimes two homes are better than one', ""Some things you can't tell your sister 'cause she's still too young"", ""Yeah you'll understand"", 'When you love someone', '♪', 'When you love someone', '♪', 'Come home early after class', ""Don't be hangin' round the back of the schoolyard"", ""And if we're crying on the couch"", ""Don't let it freak you out cause it's been so hard"", 'Sometimes mums and dads fall out of love', ""Sometimes the best intentions just ain't enough"", ""Some things you can't tell your sister 'cause she's still too young"", ""Yeah you'll understand"", 'When you love someone', '♪', 'When you love someone', 'When you love someone', '', 'When you love someone', '']"
Conan Gray,Lonely Nights,Don't Know Why,"[""I waited 'til I saw the sun"", ""I don't know why I didn't come"", 'I left you by the house of fun', ""I don't know why I didn't come"", ""I don't know why I didn't come"", 'When I saw the break of day', 'I wished that I could fly away', 'Instead of kneeling in the sand', 'Catching tear-drops in my hand', 'My heart is drenched in wine', '♪', ""But you'll be on my mind forever"", '♪', 'Out across the endless sea', 'I will die in ecstasy', ""But I'll be a bag of bones"", 'Driving down the road alone', 'My heart is drenched in wine', '♪', ""But you'll be on my mind forever"", '♪', 'Something has to make you run', ""I don't know why I didn't come"", 'I feel as empty as a drum', ""I don't know why I didn't come"", ""I don't know why I didn't come"", ""I don't know why I didn't come"", '']"
Conan Gray,Lonely Nights,Liability,"['Go for it', 'One, two, three, four', '♪', 'Baby really hurt me, crying in the taxi', ""He don't wanna know me"", 'Says he made the big mistake of dancing in my storm', 'Says it was poison', ""So I guess I'll go home"", 'Into the arms of the girl that I love', ""The only love I haven't screwed up"", ""She's so hard to please, but she's a forest fire"", 'I do my best to meet her demands, play at romance, we slow dance', 'In the living room, but all that a stranger would see', 'Is one girl swaying alone, stroking her cheek', 'They say, ""You\'re a little much for me', ""You're a liability"", 'You\'re a little much for me""', 'So they pull back, make other plans', ""I understand, I'm a liability"", 'Get you wild, make you leave', ""I'm a little much for e-a-na-na-na, everyone"", 'The truth is I am a toy that people enjoy', ""'Til all of the tricks don't work anymore"", 'And then they are bored of me', ""I know that it's exciting running through the night, but"", ""Every perfect summer's eating me alive until you're gone"", 'Better on my own', 'They say, ""You\'re a little much for me', ""You're a liability"", 'You\'re a little much for me""', 'So they pull back, make other plans', ""I understand, I'm a liability"", 'Get you wild, make you leave', ""I'm a little much for e-a-na-na-na, everyone"", ""They're gonna watch me disappear into the sun"", ""You're all gonna watch me disappear into the sun"", '']"
Conan Gray,Lonely Nights,Put A Little Love On Me,"['We fight, we get high holding on to love', ""We came down 'cause there was nothing holding us"", 'Is it wrong that I still wonder where you are?', ""Is it wrong that I still don't know my heart?"", 'Are you all dressed up but with nowhere to go?', 'Are your tears falling down when the lights are low?', 'Another Friday night tryna put on a show', ""Do you hate the weekend 'cause nobody's calling?"", ""I've still got so much love hidden beneath this skin"", 'So darling', 'Put a little love on me', 'And put a little love on me', ""When the lights come up and there's no shadows dancing"", 'I look around as my heart is collapsing', ""'Cause you're the only one I need"", 'To put a little love on me', 'We wrote and we wrote', ""'Til there were no more words"", 'We laughed and we cried', 'Until we saw our worst', 'Is it wrong that I still wonder where you are?', ""Is it wrong that I still don't know my heart?"", 'Are you all dressed up but with nowhere to go?', 'Are your tears falling down when the lights are low?', 'Another Friday night tryna put on a show', ""Do you hate the weekend 'cause nobody's calling?"", ""I've still got so much love hidden beneath this skin"", 'Will someone', 'Put a little love on me, yeah', 'Put a little love on me', ""When the lights come up and there's no shadow's dancing"", 'I look around as my heart is collapsing', ""'Cause you're the only one I need"", 'To put a little love on me', 'Last night I lay awake', 'Stuck on the things we say', 'And when I close my eyes, the first thing I hear you say is', 'Put a little love on me, yeah', 'Put a little love on me', ""When the lights come up, we're the only one's dancing"", ""I look around and you're standing there asking"", ""You say, you're the only one I need"", 'So put your love on me', ""You're the only one I need"", 'Put your love on me', '']"
Conan Gray,Lonely Nights,Half A Man,"[""I was wrong to say I loved her, I was wrong to think I'm right"", 'When I told her it was over, oh my darling I had lied', ""I've been running from my demons, afraid to look behind"", ""I've been running from myself, afraid of what I'd find"", '♪', ""But how am I supposed to love you when I don't love who I am?"", ""And how could I give you all of me when I'm only half a man?"", ""'Cause I'm a sinking ship that's burning, so let go of my hand"", ""Oh how can I give you all of me when I'm only half a man?"", ""And now I'm stuck in this hotel room by a cold neon light"", ""And I've been waiting for an answer, but it won't come tonight"", 'And every bottle I have stolen lay shattered on the floor', ""What's broken can't be whole anymore"", '', ""But how am I supposed to love you when I don't love who I am?"", ""And how could I give you all of me when I'm only half a man?"", ""'Cause I'm a sinking ship that's burning, so let go of my hand"", ""Oh how can I give you all of me when I'm only half a man?"", 'And no one can ever hurt me like I hurt myself', ""'Cause I'm made out of stone"", ""And I'm beyond help, don't give your heart to me"", '♪', ""But how am I supposed to love you when I don't love who I am?"", ""And how could I give you all of me when I'm only half a man?"", ""'Cause I'm a sinking ship that's burning, so let go of my hand"", ""Oh how can I give you all of me when I'm only half a man?"", 'Hmm, hmm, hmm, hmm', '']"
Conan Gray,Lonely Nights,You Are The Reason,"['There goes my heart beating', ""'Cause you are the reason"", ""I'm losing my sleep"", 'Please come back now', 'And there goes my mind racing', 'And you are the reason', ""That I'm still breathing"", ""I'm hopeless now"", ""I'd climb every mountain"", 'And swim every ocean', 'Just to be with you', ""And fix what I've broken"", ""Oh, 'cause I need you to see"", 'That you are the reason', '♪', 'There goes my hands shaking', 'And you are the reason', 'My heart keeps bleeding', 'I need you now', 'And if I could turn back the clock', ""I'd make sure the light defeated the dark"", ""I'd spend every hour, of every day"", 'Keeping you safe', ""And I'd climb every mountain"", 'And swim every ocean', 'Just to be with you', ""And fix what I've broken"", ""Oh, 'cause I need you to see"", 'That you are the reason', ""I don't wanna fight no more"", ""I don't wanna hide no more"", ""I don't wanna cry no more"", 'Come back I need you to hold me (you are the reason)', 'Be a little closer now', 'Just a little closer now', 'Come a little closer', 'I need you to hold me tonight', '♪', ""I'd climb every mountain"", 'And swim every ocean', 'Just to be with you', ""And fix what I've broken"", ""'Cause I need you to see"", 'That you are the reason', '']"
Conan Gray,Lonely Nights,Dancing On My Own,"['Somebody said you got a new friend', '', 'But does she love you better than I can?', '', ""And there's a big black sky over my town"", '♪', ""I know where you're at, I bet she's around"", '', ""And yeah, I know it's stupid"", 'But I just gotta see it for myself', ""I'm in the corner, watching you kiss her, oh, oh-oh"", ""And I'm right over here, why can't you see me? Oh, oh-oh"", ""And I'm giving it my all, but I'm not the guy you're taking home"", 'Ooh-ooh-ooh, I keep dancing on my own, no', 'I just wanna dance all night', '♪', ""And I'm all messed up, I'm so out of line, yeah"", 'Stilettos and broken bottles', ""I'm spinning around in circles"", ""And I'm in the corner, watching you kiss her, oh, oh-oh"", ""And I'm right over here, why can't you see me? Oh, oh-oh"", ""And I'm giving it my all, but I'm not the guy you're taking home"", 'Ooh-ooh-ooh, and I keep dancing on my own', 'And oh no', '♪', 'So far away but still so near', 'The lights come up, the music dies', ""But you don't see me standing here"", 'I just came to say goodbye', ""I'm in the corner, watching you kiss her, oh, oh-oh"", ""And I'm giving it my all, but I'm not the guy you're taking home"", 'Ooh-ooh-ooh, and I keep dancing on my own', 'And oh no', ""Said I'm in the corner, watching you kiss her, oh no"", ""And I'm right over here, why can't you see me? Oh no"", ""And I'm giving it my all, but I'm not the guy you're taking home"", 'Ooh-ooh-ooh, and I keep dancing on my own', '', 'So far away, but still so near', 'The lights come up, the music dies', ""But you don't see me standing here"", '']"
Conan Gray,Lonely Nights,Heather,"['I still remember the third of December, me in your sweater', 'You said it looked better on me than it did you', 'Only if you knew how much I liked you', 'But I watch your eyes as she', 'Walks by', 'What a sight for sore eyes', 'Brighter than the blue sky', ""She's got you mesmerized while I die"", 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'Wish I were Heather', 'Watch as she stands with her, holding your hand', ""Put your arm 'round her shoulder, now I'm getting colder"", ""But how could I hate her? She's such an angel"", 'But then again, kinda wish she were dead as she', 'Walks by', 'What a sight for sore eyes', 'Brighter than the blue sky', ""She's got you mesmerized while I die"", 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'I wish I were Heather', '(Oh, oh)', '', 'I wish I were Heather', '(Oh, oh)', '♪', 'Wish I were Heather', 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'Wish I were', '']"
Conan Gray,Lonely Nights,"I miss you, I’m sorry","['Do you remember happy together?', ""I do, don't you?"", ""Then all of a sudden, you're sick to your stomach"", 'Is that still true?', 'You said, ""Forever,"" in the end I fought it', 'Please, be honest, are we better for it?', ""Thought you'd hate me, but instead you called"", 'And said, ""I miss you""', 'I caught it', 'Good to each other, give it the summer', 'I knew, you too', 'But I only saw you once in December', ""I'm still confused"", 'You said, ""Forever,"" and I almost bought it', 'I miss fighting in your old apartment', ""Breaking dishes when you're disappointed"", 'I still love you, I promise', 'Nothing happened in the way I wanted', 'Every corner of this house is haunted', ""And I know you said that we're not talking"", ""But I miss you, I'm sorry"", ""I don't wanna go, think I'll make it worse"", 'Everything I know brings me back to us', ""I don't wanna go, we've been here before"", 'Everywhere I go leads me back to you', ""I don't wanna go, think I'll make it worse"", 'Everything I know brings me back to us', ""I don't wanna go, we've been here before"", 'Everywhere I go leads me back to you', ""I don't wanna go, think I'll make it worse"", 'Everything I know brings me back to us', ""I don't wanna go, we've been here before"", 'Everywhere I go leads me back to you', ""I don't wanna go, think I'll make it worse"", 'Everything I know brings me back to us', ""I don't wanna go, we've been here before"", 'Everywhere I go leads me back to you', '']"
Conan Gray,Lonely Nights,Someone You Loved,"[""I'm going under and this time I fear there's no one to save me"", '', 'This all or nothing really got a way of driving me crazy', 'I need somebody to heal, somebody to know', 'Somebody to have, somebody to hold', ""It's easy to say, but it's never the same"", 'I guess I kinda liked the way you numbed all the pain', 'Now the day bleeds into nightfall', ""And you're not here to get me through it all"", 'I let my guard down, and then you pulled the rug', 'I was getting kinda used to being someone you loved', ""I'm going under and this time I fear there's no one to turn to"", 'This all or nothing way of loving got me sleeping without you', 'Now, I need somebody to know, somebody to heal', 'Somebody to have, just to know how it feels', ""It's easy to say, but it's never the same"", 'I guess I kinda liked the way you helped me escape', 'Now the day bleeds into nightfall', ""And you're not here to get me through it all"", 'I let my guard down, and then you pulled the rug', 'I was getting kinda used to being someone you loved', 'And I tend to close my eyes when it hurts sometimes', 'I fall into your arms', ""I'll be safe in your sound 'til I come back around"", 'For now the day bleeds into nightfall', ""And you're not here to get me through it all"", 'I let my guard down, and then you pulled the rug', 'I was getting kinda used to being someone you loved', 'But now the day bleeds into nightfall', ""And you're not here to get me through it all"", 'I let my guard down, and then you pulled the rug', 'I was getting kinda used to being someone you loved', 'I let my guard down, and then you pulled the rug', 'I was getting kinda used to being someone you loved', '']"
Conan Gray,Lonely Nights,ocean eyes,"[""I've been watching you for some time"", ""Can't stop staring at those ocean eyes"", 'Burning cities and napalm skies', '15 flares inside those ocean eyes', 'Your ocean eyes', 'No fair', '♪', 'You really know how to make me cry', 'When you give me those ocean eyes', ""I'm scared"", '♪', ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', ""I've been walking through a world gone blind"", ""Can't stop thinking of your diamond mind"", 'Careful creature made friends with time', 'He left her lonely with a diamond mind', 'And those ocean eyes', 'No fair (no fair)', '♪', 'You really know how to make me cry', 'When you give me those ocean eyes (those ocean eyes)', ""I'm scared (I'm scared)"", '♪', ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', '♪', 'Da-da-da-da-da, da-da-da-da-da', 'Da-da-da-da-da-da-da-da-da', 'Mmm, mmm, mmm', 'No fair', 'You really know how to make me cry', 'When you give me those ocean eyes', ""I'm scared"", ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', '']"
Conan Gray,Lonely Nights,Love Yourself,"['For all the times that you rained on my parade', 'And all the clubs you get in using my name', ""You think you broke my heart, oh, girl, for goodness' sake"", ""You think I'm crying on my own, well, I ain't"", ""And I didn't wanna write a song"", ""'Cause I didn't want anyone thinkin' I still care, I don't, but"", 'You still hit my phone up', ""And baby, I'll be movin' on"", ""And I think you should be somethin' I don't wanna hold back"", 'Maybe you should know that', ""My mama don't like you and she likes everyone"", 'And I never like to admit that I was wrong', ""And I've been so caught up in my job"", ""Didn't see what's going on, but now I know"", ""I'm better sleeping on my own"", ""'Cause if you like the way you look that much"", 'Oh, baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', 'But when you told me that you hated my friends', 'The only problem was with you and not them', 'And every time you told me my opinion was wrong', 'And tried to make me forget where I came from', ""And I didn't wanna write a song"", ""'Cause I didn't want anyone thinkin' I still care, I don't, but"", 'You still hit my phone up', ""And baby, I'll be movin' on"", ""And I think you should be somethin' I don't wanna hold back"", 'Maybe you should know that', ""My mama don't like you and she likes everyone"", 'And I never like to admit that I was wrong', ""And I've been so caught up in my job"", ""Didn't see what's going on, but now I know"", ""I'm better sleeping on my own"", ""'Cause if you like the way you look that much"", 'Oh, baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', '♪', 'For all the times that you made me feel small', ""I fell in love, now I feel nothin' at all"", 'I never felt so low and I was vulnerable', 'Was I a fool to let you break down my walls?', ""'Cause if you like the way you look that much"", 'Oh, baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', ""'Cause if you like the way you look that much"", 'Oh, baby, you should go and love yourself (yeah)', ""And if you think (you think) that I'm (that I'm)"", ""Still holdin' on to somethin' (holdin' on, no)"", 'You should go and love yourself', '']"
Conan Gray,Lonely Nights,IDK You Yet,"[""How can you miss someone you've never met?"", ""'Cause I need you now but I don't know you yet"", ""But can you find me soon because I'm in my head?"", ""Yeah, I need you now but I don't know you yet"", ""'Cause lately it's been hard"", ""They're selling me for parts"", ""And I don't wanna be modern art"", 'But I only got half a heart', 'To give to you', '♪', ""How can you miss someone you've never seen?"", 'Oh tell me, are your eyes brown, blue, or green?', 'And do you like it with sugar and cream?', 'Or do you take it straight, oh, just like me?', ""Yeah, lately it's been hard"", ""They're selling me for parts"", ""And I don't wanna be modern art"", 'But I only got half a heart', 'To give to you', ""And I hope it's enough"", 'Ooh, ooh-ooh, ooh-ooh, ooh', 'Ooh, ooh-ooh, ooh-ooh, ooh', 'Ooh, ooh-ooh, ooh-ooh, ooh', 'Ooh, ooh-ooh, ooh-ooh, ooh', '♪', ""How can you miss someone you've never met?"", ""'Cause I need you now but I don't know you yet"", ""But can you find me soon because I'm in my head?"", ""Yeah, I need you now but I don't know you yet"", ""I need you now but I don't know you yet"", ""I need you now but I don't know you yet"", ""I need you now but I don't know you yet"", ""I need you now but I don't know you yet"", '']"
Conan Gray,Sunset Vibes,In My Mind,"['Quiet is the city air on a summer night after it rains', '', 'Faster than a bolt of lightning', 'The speed of a Japanese bullet train (train)', ""And you know, it's always trying to stay awake (stay awake)"", ""Oh, but darling, running ain't enough to escape from"", 'The monsters in my brain (brain, in my brain)', ""People say I'm quiet most of the time"", 'If only you knew what goes on in my mind (mind)', '(If only you knew, if only you knew)', 'What goes on in my mind (mind)', '(If only you knew, if only you knew)', ""(I'm not toxic, I swear)"", ""Two in the morning, I'm lying awake"", 'These thoughts in my brain, they come out to play', ""I'm replaying gumball to keep 'em away"", '♪', 'Deep in the silence, may end up violent', 'What an anomaly, what is so wrong with me? (Me)', ""People say I'm quiet most of the time"", 'If only you knew what goes on in my mind (mind)', '(If only you knew, if only you knew)', 'What goes on in my mind (mind)', '(If only you knew, if only you knew)', '(If only you knew) what goes on in my', '(If only you knew) what goes on in my', '(If only you knew) what goes on in my mind', '', '(If only you knew) what goes on in my', '(If only you knew) what goes on in my', '(If only you knew) what goes on, what goes on in my mind', '']"
Conan Gray,Sunset Vibes,ocean eyes,"[""I've been watching you for some time"", ""Can't stop staring at those ocean eyes"", 'Burning cities and napalm skies', '15 flares inside those ocean eyes', 'Your ocean eyes', 'No fair', '♪', 'You really know how to make me cry', 'When you give me those ocean eyes', ""I'm scared"", '♪', ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', ""I've been walking through a world gone blind"", ""Can't stop thinking of your diamond mind"", 'Careful creature made friends with time', 'He left her lonely with a diamond mind', 'And those ocean eyes', 'No fair (no fair)', '♪', 'You really know how to make me cry', 'When you give me those ocean eyes (those ocean eyes)', ""I'm scared (I'm scared)"", '♪', ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', '♪', 'Da-da-da-da-da, da-da-da-da-da', 'Da-da-da-da-da-da-da-da-da', 'Mmm, mmm, mmm', 'No fair', 'You really know how to make me cry', 'When you give me those ocean eyes', ""I'm scared"", ""I've never fallen from quite this high"", 'Falling into your ocean eyes', 'Those ocean eyes', '']"
Conan Gray,Sunset Vibes,cardigan,"['Vintage tee, brand new phone', 'High heels on cobblestones', 'When you are young, they assume you know nothing', '♪', 'Sequin smile, black lipstick', 'Sensual politics', 'When you are young, they assume you know nothing', '♪', 'But I knew you', ""Dancin' in your Levi's"", 'Drunk under a streetlight, I', 'I knew you', 'Hand under my sweatshirt', 'Baby, kiss it better, I', 'And when I felt like I was an old cardigan', ""Under someone's bed"", 'You put me on and said I was your favorite', '♪', 'A friend to all is a friend to none', 'Chase two girls, lose the one', ""When you are young, they assume you know nothin'"", '♪', 'But I knew you', 'Playing hide-and-seek and', 'Giving me your weekends, I', 'I knew you', 'Your heartbeat on the High Line', 'Once in 20 lifetimes, I', 'And when I felt like I was an old cardigan', ""Under someone's bed"", 'You put me on and said I was your favorite', '♪', 'To kiss in cars and downtown bars', 'Was all we needed', 'You drew stars around my scars', ""But now I'm bleedin'"", ""'Cause I knew you"", ""Steppin' on the last train"", 'Marked me like a bloodstain, I', 'I knew you', 'Tried to change the ending', 'Peter losing Wendy, I', 'I knew you', ""Leavin' like a father"", 'Running like water, I', 'And when you are young, they assume you know nothing', ""But I knew you'd linger like a tattoo kiss"", ""I knew you'd haunt all of my what-ifs"", 'The smell of smoke would hang around this long', ""'Cause I knew everything when I was young"", ""I knew I'd curse you for the longest time"", ""Chasin' shadows in the grocery line"", ""I knew you'd miss me once the thrill expired"", ""And you'd be standin' in my front porch light"", ""And I knew you'd come back to me"", ""You'd come back to me"", ""And you'd come back to me"", ""And you'd come back"", 'And when I felt like I was an old cardigan', ""Under someone's bed"", 'You put me on and said I was your favorite', '']"
Conan Gray,Sunset Vibes,Heather,"['I still remember the third of December, me in your sweater', 'You said it looked better on me than it did you', 'Only if you knew how much I liked you', 'But I watch your eyes as she', 'Walks by', 'What a sight for sore eyes', 'Brighter than the blue sky', ""She's got you mesmerized while I die"", 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'Wish I were Heather', 'Watch as she stands with her, holding your hand', ""Put your arm 'round her shoulder, now I'm getting colder"", ""But how could I hate her? She's such an angel"", 'But then again, kinda wish she were dead as she', 'Walks by', 'What a sight for sore eyes', 'Brighter than the blue sky', ""She's got you mesmerized while I die"", 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'I wish I were Heather', '(Oh, oh)', '', 'I wish I were Heather', '(Oh, oh)', '♪', 'Wish I were Heather', 'Why would you ever kiss me?', ""I'm not even half as pretty"", ""You gave her your sweater, it's just polyester"", 'But you like her better', 'Wish I were', '']"
Conan Gray,Sunset Vibes,Naked,"['Take away the big shirts, the tattoos, the sweatpants and Vans', ""Okay, I don't wear no makeup, no purse in my hands"", 'My resting bitch face is mistaken for the mean girl', 'But what if I told you', ""There's nothing I want more in this world"", 'Than somebody who loves me naked', 'Someone who never asks for love', 'But knows how to take it', 'Are you that somebody', 'Who sees a wall and breaks it?', ""Are you ready to fight just to see what's lost behind my flaws?"", 'Can you love me naked?', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', 'Oh-oh-oh, yeah, yeah', ""Might be a bitch in the mornin' so catch me at nighttime"", ""Some of my friends think I'm moody, but I think I'm just fine"", ""I could be pissed, but I'll act like I'm not"", 'I really remember when I say I forgot', 'No matter how hard I try', 'To run away from love at the end of the night', 'I need somebody who loves me naked', 'Someone who never asks for love', 'But knows how to take it', 'Are you that somebody', 'Who sees a wall and breaks it?', ""Are you ready to fight just to see what's lost behind my flaws?"", 'Can you love me naked?', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', 'I need someone who loves me when I wake up', ""Who thinks I'm beautiful when I'm looking fucked up"", 'I want the perfect love, am I asking too much?', 'Someone who shoots for the stars, know when', ""I think I'm not even good enough"", 'I need somebody who loves me naked (who loves me naked)', 'Someone who never asks for love', 'But knows how to take it (knows how to take it)', 'Are you that somebody', 'Who sees a wall and breaks it?', ""Are you ready to fight just to see what's lost behind my flaws?"", 'Can you love me naked?', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', 'Yeah, yeah, yeah, yeah, yeah, yeah', 'Naked', '']"
Conan Gray,Sunset Vibes,Us - Acoustic,"[""Sometimes I'm beaten"", ""Sometimes I'm broke"", ""'Cause sometimes this city"", 'Is nothing but smoke', 'Is there a secret', 'Is there a code', 'Can we make it better', ""'Cause I'm losing hope"", 'Tell me how to be in this world', 'Tell me how to breathe in and feel no hurt', ""Tell me how 'cause I believe in something"", 'I believe in us', '', 'After the wreckage', 'After the dust', 'I still hear the howling', 'I still feel the rush', 'Over the riots', 'Above all the noise', 'Through all the worry, I still hear your voice', 'So, tell me how to be in this world', 'Tell me how to breathe in and feel no hurt', ""Tell me how 'cause I believe in something"", 'I believe in us', 'Tell me when the light goes down', 'That even in the dark we will find a way out', ""Tell me now 'cause I believe in something"", 'I believe in us', '', 'We used to be kids living just for kicks', 'In cinema seats, learning how to kiss', 'Running through streets that were painted gold', ""We never believed we'd grow up like this"", 'So tell me how to be in this world', 'Tell me how to breathe in and feel no hurt', ""Tell me how 'cause I believe in something"", 'I believe in us', 'Tell me when the light goes down', 'That even in the dark we can find a way out', ""Tell me now 'cause I believe in something"", 'I believe in us', 'I believe in something', 'And I believe in us', '']"
Conan Gray,Sunset Vibes,Clown,"[""I guess it's funnier from where you're standing"", ""'Cause from over here I missed the joke"", '♪', 'Clear the way for my crash landing', ""I've done it again"", 'Another number for your notes', '♪', ""I'd be smiling if I wasn't so desperate"", ""I'd be patient if I had the time"", '♪', 'I could stop and answer all of your questions', 'As soon as I find out how I can move from', 'The back of the line', '', ""I'll be your clown"", 'Behind the glass', ""Go 'head and laugh"", ""'Cause it's funny"", 'I would too', 'If I saw me', ""I'll be your clown"", 'On your favourite channel', ""My life's a circus, circus"", 'Round in circles', ""I'm selling out tonght"", ""I'd be less angry if it was my decision"", '♪', 'And the money was just rolling in', '♪', 'If I had more than my ambition', 'I\'ll have time for, ""Please""', 'I\'ll have time for, ""Thank you\'s""', 'As soon as I win', ""I'll be your clown"", 'Behind the glass', ""Go 'head and laugh"", ""'Cause it's funny"", 'I would too', 'If I saw me', ""I'll be your clown"", 'On your favourite channel', ""My life's a circus, circus"", 'Round in circles', ""I'm selling out tonight"", 'From a distance my choice is simple', '♪', 'From a distance I can entertain', '♪', 'So you can see me', 'I put make-up on my face', ""But there's no way you can feel it"", 'From so far away', ""I'll be your clown"", 'Behind the glass', ""Go 'head and laugh"", ""'Cause it's funny"", 'I would too', 'If I saw me', ""I'll be your clown"", 'On your favourite channel', ""My life's a circus, circus"", 'Round in circles', ""I'm selling out tonight"", '']"
Conan Gray,Sunset Vibes,Dog Days Are Over,"['Happiness hit her', 'Like a train on a track', '♪', 'Coming towards her', 'Stuck, still no turning back', '♪', 'She hid around corners', 'And she hid under beds', 'She killed it with kisses', 'And from it she fled', 'With every bubble', 'She sank with her drink', 'And washed it away down', 'The kitchen sink', 'The dog days are over', 'The dog days are done', 'The horses are coming', 'So you better run', 'Run fast for your mother, run fast for your father', 'Run for your children, for your sisters and brothers', 'Leave all your love and your longing behind', ""You can't carry it with you if you want to survive"", 'The dog days are over', 'The dog days are done', 'Can you hear the horses?', ""'Cause here are they come"", '♪', 'And I never wanted anything from you', 'Except everything', 'You had and what was left after that too, oh', '♪', 'Happiness hit her', 'Like a bullet in the back', '♪', 'Struck from a great height', 'By someone who should know better than that', 'The dog days are over', 'The dog days are done', 'Can you hear the horses?', ""'Cause here they come"", '♪', 'Run fast for your mother, run fast for your father', 'Run for your children, for your sisters and brothers', 'Leave all your love and your longing behind', ""You can't carry it with you if you want to survive"", 'The dog days are over', 'The dog days are done', 'Can you hear the horses?', ""'Cause here are they come"", 'The dog days are over', 'The dog days are done', 'The horses are coming', 'So you better run', 'Here they come', 'The dog days are over', 'The dog days are done', 'The horses are coming', 'So you better run', '']"
