Unnamed: 0,artist,album,track,track_id,lyrics,duration,genre,emotion,intensity
8551,Ava Max,Kings & Queens (The Remixes),Kings & Queens - Until Dawn Remix,4NKfKVWDceAOKtWTW5uXVm,"If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own
Can't live without me, you wanna, but you can't, nah-nah-nah
Think it's funny, but honey, can't run this show on your own
I can feel my body shake, there's only so much I can take
I'll show you how a real queen behaves, oh-oh-oh
No damsel in distress, don't need to save me
Once I start breathing fire, you can't tame me
And you might think I'm weak without a sword
But if I had one, it'd be bigger than yours
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Disobey me, then baby, it's off with your head
Gonna change it and make it a world you won't forget
I can feel my body shake, there's only so much I can take
I'll show you how a real queen behaves, oh-oh-oh
No damsel in distress, don't need to save me
Once I start breathing fire, you can't tame me
And you might think I'm weak without a sword
But I'm stronger than I ever was before
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
In chess, the king can move one space at a time
But queens are free to go wherever they like
You get too close, you'll get a royalty high
So breathe it in to feel alive
If all of the kings had their queens on the throne
We would pop champagne and raise a toast
To all of the queens who are fighting alone
Baby, you're not dancing on your own
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh",3 minutes 15 seconds,['pop'],joy,medium
10299,Taylor Swift,Red (Deluxe Edition),Everything Has Changed,5PjfMmF06QtxTPZBZHdhoZ,"You good to go?
♪
All I knew this morning when I woke
Is I know something now, know something now I didn't before
And all I've seen since 18 hours ago
Is green eyes and freckles
And your smile in the back of my mind making me feel like
I just wanna know you better
Know you better, know you better now
I just wanna know you better
Know you better, know you better now
I just wanna know you better
Know you better, know you better now
I just want to know you, know you, know you
'Cause all I know is we said hello
And your eyes look like coming home
All I know is a simple name
Everything has changed
All I know is you held the door
You'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
♪
And all my walls stood tall, painted blue
And I'll take 'em down, take 'em down
And open up the door for you
And all I feel in my stomach is butterflies, the beautiful kind
Makin' up for lost time, takin' flight, making me feel like
I just wanna know you better
Know you better, know you better now
I just wanna know you better
Know you better, know you better now
I just wanna know you better
Know you better, know you better now
I just want to know you, know you, know you
'Cause all I know is we said hello
And your eyes look like coming home
All I know is a simple name
Everything has changed
All I know is you held the door
And you'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
Come back and tell me why
I'm feeling like I've missed you all this time
♪
And meet me there tonight
And let me know that it's not all in my mind
I just wanna know you better
Know you better, know you better now
I just wanna know you, know you, know you
All I know is we said hello
Your eyes look like coming home
All I know is a simple name
And everything has changed
All I know is you held the door
You'll be mine and I'll be yours
All I know since yesterday
Is everything has changed
All I know is we said hello
So dust off your highest hopes
All I know is pouring rain
And everything has changed
All I know is a new found grace
All my days, I'll know your face
All I know since yesterday
Is everything has changed
",4 minutes 5 seconds,['pop'],love,medium
10133,Taylor Swift,Speak Now (Taylor's Version),Back To December (Taylor's Version),79uDOz0zuuWS7HWxzMmTa2,"I'm so glad you made time to see me
How's life? Tell me, how's your family?
I haven't seen them in a while
You've been good, busier than ever
We small talk, work and the weather
Your guard is up and I know why
Because the last time you saw me
Is still burned in the back of your mind
You gave me roses and I left them there to die
So this is me swallowin' my pride
Standin' in front of you, sayin' I'm sorry for that night
And I go back to December all the time
It turns out freedom ain't nothin' but missin' you
Wishin' I'd realized what I had when you were mine
I'd go back to December, turn around and make it alright
I go back to December all the time
♪
These days, I haven't been sleepin'
Stayin' up playin' back myself leavin'
When your birthday passed and I didn't call
Then I think about summer, all the beautiful times
I watched you laughin' from the passenger side and
Realized I loved you in the fall
And then the cold came, the dark days
When fear crept into my mind
You gave me all your love, and all I gave you was goodbye
So this is me swallowin' my pride
Standin' in front of you, sayin' I'm sorry for that night
And I go back to December all the time
It turns out freedom ain't nothin' but missin' you
Wishin' I'd realized what I had when you were mine
I'd go back to December, turn around and change my own mind
I go back to December all the time
♪
I miss your tan skin, your sweet smile
So good to me, so right
And how you held me in your arms that September night
The first time you ever saw me cry
Maybe this is wishful thinkin'
Probably mindless dreamin'
But if we loved again, I swear I'd love you right
I'd go back in time and change it, but I can't
So if the chain is on your door, I understand
But this is me swallowin' my pride
Standin' in front of you, sayin' I'm sorry for that night
And I go back to December
It turns out freedom ain't nothin' but missin' you
Wishin' I'd realized what I had when you were mine
I'd go back to December, turn around and make it alright
I'd go back to December, turn around and change my own mind
I go back to December all the time
♪
All the time",4 minutes 54 seconds,['pop'],sadness,medium
1573,Miley Cyrus,Charlie's Angels (Original Motion Picture Soundtrack),Nobody (with Chaka Khan),3Z63jbwlq0u9IefkvpEj1T,"Got a job, got a crib, got a mind of my own, honey
But it sure shouldn't mean that you can't take me home, no
Boy, I might be petite, but I'm servin' you snacks, yeah
Ooh, got a thing for a man when I want him so bad, yeah
You might think I'm movin' a little (Oh, yeah, yeah)
Fast 'cause you don't shoot, only dribble (Dribble, yeah)
I might seem intimidating, yeah
Baby, I promise I don't bite, but if I do, you gon' like it
Who gonna love you like, like, like me? (Nobody)
Like nobody
Who gonna put it, put it down like me? (Nobody)
Like nobody
Who gonna keep you, keep you on your feet? (Nobody)
Like nobody
Who gonna get ya, get ya mad like me?
Mmm, must blow your mind to see a young lady on top
Ain't a man in the world that could tell me stop, no
Ain't got no time for your ego, don't like it like that, yeah
I could give you sweet lovin', I'm tellin' you that
You might think I'm movin' a little (Oh, yeah, yeah)
Fast 'cause you don't shoot, only dribble (Dribble, yeah)
I might seem intimidating (Yeah)
Baby, I promise I don't bite, if you don't like it, nah
Who gonna love you like, like, like me? (Nobody)
Like nobody
Who gonna put it, put it down like me? (Nobody)
Like nobody
Who gonna keep you, keep you on your feet? (Nobody)
Like nobody
Who gonna get ya, get ya mad like me? (Get you mad like me, yeah)
♪
Hey-ey-ey (Hey-ey-ey)
Hey-ey-ey-ey-ey (Hey-ey-ey-ey-ey)
Yeah-yeah, yeah (Yeah-yeah, yeah)
Said hey-ey-ey-ey-ey (Hey-ey-ey-ey-ey)
Uh-huh
Said who gonna love you like, like, like me? (Nobody)
Like nobody
Who's gonna put it down like me? (Nobody)
Like nobody
And who gonna keep you, keep you on your feet? (Nobody)
Like nobody
Who gonna get ya, get ya mad like me? (Gonna get you, get you mad like me, baby)
Who gonna love you like, like, like me? (Who gonna love you like me?)
Like nobody (Nobody)
Who gonna put it, put it down like me? (Yeah, yeah, nobody)
Like nobody
Who gonna keep you, keep you on your feet? (Nobody)
Who's gonna keep you on your feet, my baby? (Like nobody)
Who gonna get ya, get ya mad like me? (Gonna get you mad like me, baby)",3 minutes 0 seconds,['pop'],admiration,high
13017,Maroon 5,Girls Like You (feat. Cardi B) [CRAY Remix],Girls Like You (feat. Cardi B) - CRAY Remix,2Fs5Tk06RWbDIBOPtOxTUD,"Spent 24 hours, I need more hours with you
You spent the weekend getting even, ooh
We spent the late nights making things right between us
But now it's all good, babe
Roll that backwood, babe
And play me close
'Cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah, yeah
Girls like you love fun, and yeah, me too
What I want when I come through
I need a girl like you, yeah, yeah
I want, I want you
I want, I want you
I need a girl like you,
I spent last night on the last flight to you
I took a whole day up tryna get way up, ooh, ooh
We spent the daylight tryna make things right between us
But now it's all good, babe
Roll that backwood, babe
And play me close
'Cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah, yeah
Girls like you love fun, and yeah, me too
What I want when I come through
I need a girl like you, yeah, yeah
I want, I want you
I want, I want you
I need a girl like you,
I want, I want you
I want, I want you
I need a girl like you,
Not too long ago I was dancing for dollars
Know it's really real if I let you meet my mama
You don't want a girl like me, I'm too crazy
But every other girl you meet is fugazy
I'm sure them other girls were nice enough
But you need someone to spice it up
So who you gonna call? Cardi, Cardi
Come and rev it up like a Harley, Harley
Why is the best fruit always forbidden?
I'm coming to you now doin' 20 over the limit
The red light, red light, stop, stop
I don't play when it comes to my heart
(Let's get it though)
I don't really want a white horse and a carriage
I'm thinkin' more of white Porsches and karats
I need you right here 'cause every time you fall
I play with this kitty like you play with your guitar
I want, I want you
I want, I want you
I want, I want you
I want, I want you
I need a girl like you
Yeah, yeah
I need a girl like you",3 minutes 57 seconds,['pop'],love,medium
1493,Miley Cyrus,Nothing Breaks Like a Heart (Don Diablo Remix),Nothing Breaks Like a Heart - Don Diablo Remix,5xBafmhrJzzMsd1dxErIbJ,"This world can hurt you
It cuts you deep and leaves a scar
Things fall apart, but nothing breaks like a heart
And nothing breaks like a heart
I heard you on the phone last night
We live and die by pretty lies
You know it, oh, we both know it
These silver bullet cigarettes
This burning house, there's nothing left
It's smoking, we both know it
We got all night to fall in love
But just like that we fall apart
We're broken, we're broken
Mmm, well nothing, nothing, nothing gon' save us now
(Nothing, nothing, nothing gon' save us now)
Well, there's broken silence
By thunder crashing in the dark (crash in the dark)
And this broken record
Spin endless circles in the bar (spin 'round in the bar)
This world can hurt you
It cuts you deep and leaves a scar
Things fall apart, but nothing breaks like a heart
Mhmm, and nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
We'll leave each other cold as ice
And high and dry, the desert wind
Is blowin', is blowin'
Remember what you said to me?
We were drunk in love in Tennessee
And I hold it, we both know it
Mmm, that nothing, nothing, nothing gon' save us now
Nothing, nothing, nothing gon' save us now
Well, there's broken silence
By thunder crashing in the dark (crash in the dark)
And this broken record
Spin endless circles in the bar (spin 'round in the bar)
This world can hurt you
It cuts you deep and leaves a scar
Things fall apart, but nothing breaks like a heart
Mhmm, but nothing breaks like a heart
Nothing breaks like a heart
Mhmm, but nothing breaks like a heart
Heart
Heart
Heart
Nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart
But nothing breaks like a heart",3 minutes 36 seconds,['pop'],sadness,medium
2638,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack/Season 2),Granted,0VWKNUjdKucxkbAcHaR9T7,"How can somethin' shake up every dream I hoped for?
Wakin' up to everything around me turned cold, mm-hmm-mm
Don't wanna go back to second-guessin' my world
But all I left behind has got me feelin' so torn, mm-hmm-mm
Am I takin' it for granted?
Everything that I've been granted
I keep lyin' awake with these dreams in the dead of the night
'Cause somethin' don't feel right
Will I take it all for granted?
And be leavin' empty-handed?
Oh, I feel shaken, everything's changin' within me
It feels so dramatic how erratic I think
Chasin' everything but leave the one that chased me, ah-ah-ah
So much movin' forward just to take a step back
When all I ever wanted I already had, mm-hmm-mm
Am I takin' it for granted?
Everything that I've been granted
I keep lyin' awake with these dreams in the dead of the night
'Cause somethin' don't feel right
I won't take it all for granted
And be leavin' empty-handed
Oh, I feel shaken, everything's changin' within me
Let my heart lead me home
'Cause I can't do this anymore
Tryna be somebody else
If I never left, I'd never know
Just how far I didn't have to go
To finally feel like myself
Am I takin' it for granted?
Everything that I've been granted
I keep lyin' awake with these dreams in the dead of the night
'Cause somethin' don't feel right
I won't take it all for granted
And be leavin' empty-handed
Oh, I feel shaken, everything's changin' within me
Am I takin' it for granted?",2 minutes 34 seconds,['pop'],anticipation,medium
19583,The Chainsmokers,Call You Mine (Remixes),Call You Mine (feat. Bebe Rexha) - Keanu Silva Remix,75FpbthrwQmzHlBJLuGdC7,"Two kids with their hearts on fire
Who's gonna save us now?
When we thought that we couldn't get higher
Things started looking down
I look at you and you look at me
Like nothing but strangers now
Two kids with their hearts on fire
Don't let it burn us out
Think about what you believe in now
Am I someone you cannot live without?
'Cause I know I don't wanna live without you, yeah
Come on, let's turn this all around
Bring it all back to that bar downtown
When you wouldn't let me walk out on you, yeah
You said, ""Hey, whatcha doin' for the rest of your life?""
And I said, ""I don't even know what I'm doin' tonight""
Went from one conversation to your lips on mine
And you said, ""I never regretted the day that I called you mine""
So I call you mine
Can I call you mine?
You said, ""I never regretted the day that I called you mine""
Can I call you mine?
(Can I call you mine?)
(Can I call you mine?)
♪
Broke kids running through the city
Drunk on the subway train
Set free every time you kissed me
We couldn't feel no pain
You looked at me, and I looked at you
Like we'd never look away
Broke kids running through the city
Don't let the memory fade
You said, ""Hey, whatcha doin' for the rest of your life?""
And I said, ""I don't even know what I'm doin' tonight""
Went from one conversation to your lips on mine
And you said, ""I never regretted the day that I called you mine""
So I call you mine
Can I call you mine?
You said, ""I never regretted the day that I called you mine""
Can I call you mine?
(Can I call you mine?)
You said, ""I never regretted the day that I called you mine""
So I call you mine
(Can I call you mine?)
(Can I call you mine?)
",2 minutes 49 seconds,['pop'],love,medium
13852,Olivia Rodrigo,villain era by The Circle Sessions,Sociopath,4vQkAR23ec1Rw5dkYOum6S,"The feelings I caught
The time that I lost
It's tough looking back when I thought what I thought
Yeah, I feel ashamed
Embarrassed with rage
So I bloody the rain on your pity parade
So cry, cry, cry, I don't need you in my life
Need you in my life, no
So cry, cry, cry, you don't even have to try
Don't even have to try (you fuckin' oh)
I didn't know you were a sociopath

I didn't know you were a sociopath
♪
So you've been living two loves with two guys
Bet you got your tubes tied
Heard a lot of this, a lot of that, a lot of lot of lies
The other night your mom passed away and it was weird
That you just went about your day and didn't even shed a tear
I feel bad, you don't feel bad
Sad, you don't feel sad
But I'm the last to help a crazy bitch that goes behind my back
I didn't know you were a sociopath
♪
I didn't know you were a sociopath
♪
They say that love kills
It ain't quite what it seems
Don't be shocked when you lost what you called meant to be
So I feel afraid
'Cause you're crazy for days
You said he wasn't me and it don't mean a thing
So cry, cry, cry, I don't need you in my life
Need you in my life, no
So cry, cry, cry, you don't even have to try
Don't even have to try (you fuckin' oh)
I didn't know you were a sociopath
♪
I didn't know you were a sociopath
♪
I didn't know you were a sociopath

I didn't know you were a sociopath",3 minutes 24 seconds,['pop'],disgust,medium
1433,Miley Cyrus,ATTENTION: MILEY LIVE,You (Take 2) - Live,5uqrr6NkJ5eu3htdBcaW4O,"This song if for you
I wanna set off alarms, deal out the cards
Smoke Cuban cigars, get kicked out of bars before two
But only if it's with you
And I wanna drive down to Texas, flip off my exes
Get kind of reckless and have wild, wild, wild sex under the moon
But only if it's with you
And I got some baggage, let's do some damage
I am not made for no horse and carriage
You know I'm savage, you're looking past it
I want that late-night sweet magic, that forever-lasting love
But only if it's with you
Let's crash a wedding tonight, get drunk by the lights
Then, I'll pick a fight to make up on the floor of your room
But only if it's with you
And I wanna cut off my hair and kick off my boots
Dance in the wind just to do it again, yeah, it's true
But only if it's with you
Yeah, I got some baggage, let's do some damage
I am not made for no horse and carriage
You know I'm savage, but you're looking past it
I want that late-night sweet magic, that forever-lasting
I'm kinda crazy, 'cause that's how you make me
I don't need Jesus, oh baby, you saved me, I'm done
But only if it's with you
You (you, only with you, whoa-oh)
(You, only with you, whoa-oh)

(You, only with you, whoa-oh)
You, oh you, only with you
Thank you
♪
So cute, you too are so fucking cute
",3 minutes 9 seconds,['pop'],love,medium
2660,Olivia Rodrigo,Lonely Nights,When You Love Someone,0SIzJppEAAxLxFAtXRFAIp,"Come home early after class
Don't be hangin' round the back of the schoolyard
I've been called up by your teacher
She says she can't even reach you 'cause you're so far
You've been talking with your fists
We didn't raise you up like this, now did we?
There've been changes in this house
Things you don't know about in this family
It don't make sense, but nevertheless
You gotta believe us, it's all for the best
It don't make sense, the way things go
Son you should know
Sometimes mums and dads fall out of love
Sometimes two homes are better than one
Some things you can't tell your sister 'cause she's still too young
Yeah you'll understand
When you love someone
♪
There ain't no one here to blame
And nothing's gonna change with your old friends
Your room will stay the same 'cause you'll only be away on the weekends
It don't make sense but nevertheless
You gotta believe us, it's all for the best
It don't make sense, it don't add up
But we'll always love you no matter what
Sometimes mums and dads fall out of love
Sometimes two homes are better than one
Some things you can't tell your sister 'cause she's still too young
Yeah you'll understand
When you love someone
♪
When you love someone
♪
Come home early after class
Don't be hangin' round the back of the schoolyard
And if we're crying on the couch
Don't let it freak you out cause it's been so hard
Sometimes mums and dads fall out of love
Sometimes the best intentions just ain't enough
Some things you can't tell your sister 'cause she's still too young
Yeah you'll understand
When you love someone
♪
When you love someone
When you love someone

When you love someone",3 minutes 36 seconds,['pop'],love,medium
10248,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],mad woman,7klXN6RCN5Rj0VeYO5gBzU,"What did you think I'd say to that?
Does a scorpion sting when fighting back?
They strike to kill, and you know I will
You know I will

What do you sing on your drive home?
Do you see my face in the neighbor's lawn?
Does she smile?
Or does she mouth, ""Fuck you forever""?
Every time you call me crazy, I get more crazy
What about that?
And when you say I seem angry, I get more angry
And there's nothing like a mad woman
What a shame she went mad
No one likes a mad woman
You made her like that
And you'll poke that bear 'til her claws come out
And you find something to wrap your noose around
And there's nothing like a mad woman
♪
Now I breathe flames each time I talk
My cannons all firin' at your yacht
They say, ""Move on"", but you know I won't
And women like hunting witches too
Doing your dirtiest work for you
It's obvious that wanting me dead has really brought you two together
Every time you call me crazy, I get more crazy
What about that?
And when you say I seem angry, I get more angry
And there's nothing like a mad woman
What a shame she went mad
No one likes a mad woman
You made her like that
And you'll poke that bear 'til her claws come out
And you find something to wrap your noose around
And there's nothing like a mad woman
I'm taking my time, taking my time
'Cause you took everything from me
Watching you climb, watching you climb
Over people like me
The master of spin has a couple side flings
Good wives always know
She should be mad, should be scathing like me, but
No one likes a mad woman
What a shame she went mad
♪
You made her like that",3 minutes 57 seconds,['pop'],annoyance,low
1442,Miley Cyrus,Plastic Hearts,Night Crawling (feat. Billy Idol),4U34WsyOvppOMnRfq7DuOy,"Sometimes I'm good for nothin'
Sometimes the best you've ever had
Sometimes I need your lovin'
Sometimes I stab you in the back
I found a meanin'
Just what I needed
Cut on the bathroom wall (uh)
Midnight reflection
Cravin' attention
Under the disco ball
Night crawlin', sky fallin'
Gotta listen when the devil's callin'
Can't shake it, I'll taste it
When it's yellin' out my name, I chase it
Ooh-ooh, ooh-ooh
Come on, come on, night crawlin'
Ooh-ooh, ooh-ooh
Come on, come on, night crawlin'
♪
Sometimes my thoughts are violent (are violent)
Sometimes they bring me to the light
Sometimes I sit in silence (in silence)
Sometimes I'm running for my life
I found the meaning (I found the meaning)
Just what I needed (just what I needed)
Cut on the bathroom wall
In my reflection (in my reflection)
Cravin' attention
Under the disco ball, yeah, yeah
Night crawlin', sky fallin'
Gotta listen when the devil's callin' (oh, oh)
Can't shake it, I'll taste it
When it's yellin' out my name, I chase it
Ooh-ooh, ooh-ooh
Come on, come on, night crawlin'
Ooh-ooh, ooh-ooh
Come on, come on, night crawlin'
Come on
♪
Night crawlin' (night crawlin'), sky fallin' (sky fallin')
Gotta listen when the devil's callin' (devil's callin')
Can't shake it (hey), I'll taste it (I'll taste)
When it's yellin' out my name, I chase it
Ooh-ooh, ooh-ooh (oh, hey)
Come on, come on, night crawlin'
Ooh-ooh, ooh-ooh
Come on, come on, night crawlin'
Come on",3 minutes 9 seconds,['pop'],anticipation,medium
1416,Miley Cyrus,ATTENTION: MILEY LIVE,(SMS) Bangerz - Live,694G6X9HwqGPFbiwHTaEFg,"Bangerz
(Mike WiLL, yeah!) Fucking bangerz
Bangerz
Fu-fu-fucking bangerz
All the way in the back
With a tree on my lap
All the boys like to ask me, ""What you doing with that?""
(Yeah, yeah)
You say you love me I ain't fooling with that
They ask me how I keep a man, I keep a battery pack, yeah
One day he wants me
One day he wants me not
I don't do chances 'cause time just ain't what I got
If he's like that, I got a world tour that they need me at
I can't be sitting 'round here, waiting on a man
To tell me where the fuck my seat be at
Where Mike WiLL at?
Struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff
I be struttin' my stuff (bangerz)
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff, that stuff (fucking bangerz)
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff
I be strutting my stuff
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff, be strutting that stuff (fucking bangerz)
I'm flying high up on the bird, acrophobia
I slick, caught her eyeing down my purse
Where the dollars at?
I let 'em know the rents due on the first (first)
They can call a hearse, 'cause if there's any violation
I go off with that
Cat-walk, slick-talk, flirtin' with them big dogs
Why I need his milli's when I got Billy on the speed dial?
You know I'm on the meow
Quit to scratch your eyes out
Strutting on the court, make 'em nervous, call a time-out
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff
I be struttin' my stuff (fucking bangerz)
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff, that stuff (fucking bangerz)
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff
I be strutting my stuff
She be struttin' that stuff, that stuff, that stuff (bangerz)
She be struttin' that stuff, be strutting that stuff (fucking bangerz)
The plane, boss, the plane
Got to get that big rock
Slip that on my hand
Make that media big talk
The plane, boss, the plane
Sike that must be the purple
She all up in my brain
Had me a little bit dismal
I (bangerz)
I (fucking bangerz)
I (bangerz)
I (fucking bangerz)
Bangerz
Bangerz
Bangerz
Fucking bangerz",3 minutes 20 seconds,['pop'],joy,medium
12954,Maroon 5,Overexposed Track By Track,Wasted Years,2I7Dw7W2CFvfc51qqUhfbl,"Slow is the memory
And I can picture her standin' right in front of me
Said that I'm behaving badly
And kind of driving her crazy
But I know she wants me
I remember everything
Her sweat, it tastes like sugar cane
And sitting on top of me, yelling out my fucking name
Until I'm empty
But I know she wants me
But I have already tried to explain myself
It's not that I love someone else
But I can't bear to listen to you cry
Sick of all these wasted years
Drowned in someone else's tears
You let me down now I'm hanging you out to dry
Oh-oh-oh-oh-oh-oh-oh-oh
Yeah, yeah, yeah
And I'll see you when I get back
Maybe we can get ourselves back on the right track
You touch me there because you know how much I like that
I think that we both need to relax, you know you want me
All the time and everywhere
A happy surface but the underbelly isn't there
And the worst thing is that I don't even really care
And the emptiness is too much to bear
But I have already tried to explain myself
It's not that I love someone else
But I can't bear to listen to you cry
Sick of all these wasted years
Drowned in someone else's tears
Let me down now I'm hanging you out to dry
'Cause sometimes I don't know what to do
I'm scared to stand right in front of you
And pray our pain subsides
Can't bear the stare of your teary eyes
I know you feel like it's hard to stay
In fact you may just wanna run away
Now all that I can really say is baby oh
Deep down you know, yeah
But I have already tried to explain myself
It's not that I love someone else
But I can't bear to listen to you cry
Sick of all these wasted years
I drowned in someone else's tears
You let me down now I'm hanging you out to dry
I've already tried to explain myself
It's not that I love someone else
But I can't bear to listen to you cry
Sick of all these wasted years
I'm drowned in someone else's tears
You let me down now I'm hanging you out to dry
Oh-no-no-no, oh-no-no-no
Ooh, you try, oh
Yeah",3 minutes 32 seconds,['pop'],sadness,medium
421,Ariana Grande,Bang Bang (Remixes),Bang Bang - Super Stylers Remix,2ZXwop8iShW8kkQwlReYu1,"She got a body like an hourglass, but I can give it to you all the time
She got a booty like a Cadillac, but I can send you into overdrive (oh)
(Stop and wait, wait for that, stop, hold up, swing your bat)
See anybody could be bad to you, you need a good girl to blow your mind, yeah
Bang bang into the room (I know you want it)
Bang bang all over you (I'll let you have it)
Wait a minute let me take you there (ah)
Wait a minute tell you (ah)
Bang bang there goes your heart (I know you want it)
Back, back seat of my car (I'll let you have it)
Wait a minute let me take you there (ah)
Wait a minute tell you (ah)
She might've let you hold her hand in school, but I'mma show you how to graduate
No, I don't need to hear you talk the talk, just come and show me what your momma gave (Oooh yeah)
(Your love gotta be baby, love but don't say a thing)
See anybody could be good to you, you need a bad girl to blow your mind
It's Myx moscato, it's frizz in a bottle
It's Nicki full throttle, it's oh, oh
Swimming in the grotto, we winning in the lotto
We dipping in the pot of blue foam
Kitten so good, it's dripping on wood
Get a ride in the engine that could go
Batman robbin' it, bang bang, cockin' it
Queen Nicki dominant, prominent
It's me, Jessie, and Ari, if they test me, they sorry
Ride us up like a Harley then pull off in this Ferrari
If he hanging we banging, phone ranging, he slanging
It ain't karaoke night but get the mic ‘cause he singing
(B to the A to the N to the G to the uh)
(B to the A to the N to the G to the hey)
See, anybody could be good to you
You need a bad girl to blow your mind
(Overlapping)
Yeah, I said bang, bang
Bang, bang, bang, bang",3 minutes 33 seconds,['pop'],joy,medium
235,Taylor Swift,Taylor Swift,I'm Only Me When I'm With You,7CzxXgQXurKZCyHz9ufbo1,"Friday night beneath the stars
In a field behind your yard
You and I are painting pictures in the sky
And sometimes we don't say a thing
Just listen to the crickets sing
Everything I need is right here by my side
And I know everything about you
I don't wanna live without you
I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying to
Let you know that what I feel is true
And I'm only me when I'm with you

♪
Just a small town boy and girl
Living in a crazy world
Tryin' to figure out what is and isn't true
And I don't try to hide my tears
The secrets, or my deepest fears
Through it all nobody gets me like you do
And you know everything about me
You say that you can't live without me
I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying to
Let you know that what I feel is true
And I'm only me when I'm with you
♪
When I'm with anybody else
It's so hard to be myself
Only you can tell
That I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying to
Let you know that what I feel is true
And I'm only me, who I wanna be
Well, I'm only me when I'm with you
With you, oh yeah
",3 minutes 33 seconds,['pop'],love,medium
13744,Katy Perry,Never Really Over (Syn Cole Remix),Never Really Over - Syn Cole Remix,6bfTktuowT5bIMe87Q5rmp,"I'm losing my self-control
Yeah, you're starting to trickle back in
But I don't wanna fall down the rabbit hole
Cross my heart, I won't do it again
I tell myself, tell myself, tell myself, draw the line
And I do, I do
But once in a while, I trip up, and I cross the line
And I think of you
(I tell myself, tell myself, tell myself, draw the line)
(And I do, I do)
(But once in a while, I trip up, and I cross the line)
(And I think of you)
Two years, and just like that
My head still takes me back
Thought it was done, but I
Guess it's never really over
Oh, we were such a mess
But wasn't it the best?
Thought it was done, but I
Guess it's never really over
♪
(Never really over)
♪
Never really over
♪
(Never really over)
♪
Never really over
♪
I guess I could try hypnotherapy
I gotta rewire this brain
'Cause I can't even go on the internet
Without even checking your name
I tell myself, tell myself, tell myself, draw the line
And I do, I do
But once in a while, I trip up, and I cross the line
I think of you
(I tell myself, tell myself, tell myself, draw the line)
(And I do, I do)
(But once in a while, I trip up, and I cross the line)
(And I think of you)
Two years, and just like that
My head still takes me back
Thought it was done, but I
Guess it's never really over
Oh, we were such a mess
But wasn't it the best?
Thought it was done, but I
Guess it's never really over
♪
(Never really over)
♪
Never really over
♪
(Never really over)
♪
Never really over
",3 minutes 8 seconds,['pop'],love,medium
