,artist,genre,track,duration,release_date,explicit,album,track_id,lyrics,emotion,intensity
1175,French Montana,"dfw rap, melodic rap, pop, rap",No Stylist (feat. Drake),189,2019-12-06,True,MONTANA,1LYYsrjs2VIKB8t534B3cm,"Ooh Yeah, louder Hey, hey I'm in London, got my beat from London Iced out (Stylist), no stylist (Stylist) New Chanel, Saint Laurent, Gucci bag (Huh, haan) Lifestyle (Stylist), no stylist (Stylist) Louis Vuitton, Jimmy Choo, that's on you (Haan) Diamonds on my neck, causing tears (Tears) Hoppin' out the jet, Lears (Lear) Bad bitches gettin' wet, here Yeah, don't call me 'til the checks clear (Clear) (Louder) Fuck they talkin' about? Fast talk, runnin' laps Now I'm not playin' that shit French Vanilla sippin' on Lear jets pickin' up Home call, Morocco, I'm here No stylist And I ain't playin' with these bitches, they childish (Haan) Yeah, look around, they quiet She said I ain't got no heart, bitch, find it Iced out (Stylist), no stylist (Stylist) New Chanel, Saint Laurent, Gucci bag (Huh, haan) Lifestyle (Stylist), no stylist (Stylist) Louis Vuitton, Jimmy Choo, that's on you (Haan) Diamonds on my neck, frozen tears (Tears) Hoppin' out the jet, Lears (Lear) Bad bitches gettin' wet, here Yes, don't call me 'til the checks clear (Clear) (Louder) I got the game in a squeeze Who disagree? I wanna see one of y'all run up a B Yeah, two open seats, we flyin' at seven and packed for the beach Yeah, keepin' it G, I told her ""don't wear no 350s 'round me"" Iced out, no stylist No Chanel, Nike track, doin' road with some waps And that's Capo in the back, and that's swole in the back Don't need Gucci on my back, TV Gucci got my back Don't know where y'all niggas at, I've been here, I've been back In Delilah, word to Zack, I need action, that's a fact Iced out (Stylist), no stylist (Stylist) New Chanel, Saint Laurent, Gucci bag (Huh, haan) Lifestyle (Stylist), no stylist (Stylist) Louis Vuitton, Jimmy Choo, that's on you (Haan) Diamonds on my neck, frozen tears (Tears) Hoppin' out the jet, Lears (Lear) Bad bitches gettin' wet, here Yeah, don't call me 'til the checks clear (Clear) Iced out (Stylist), no stylist (Stylist) New Chanel, Saint Laurent, Gucci bag (Huh, haan) Lifestyle (Stylist), no stylist (Stylist) Louis Vuitton, Jimmy Choo, that's on you (Haan) No stylist ♪ No stylist ",rage,3
1176,PnB Rock,"dfw rap, melodic rap, pop, rap","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249,2017-04-14,True,Fast & Furious 8: The Album,0mShOVFTxsA0bqMlEeJfd5,"DJ Chose  Oh yeah Yeah, yeah, yeah Yeah, yeah All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) I just pulled up in the Benz It was just me and my mans Fishbowl, no tint Scooping your hoe and her friends Won't take that bitch to the movies Ain't got no love for the groupies Seat back while she do me She get wetter than Jacuzzis She on go like a green light She get ran through like a red light If the head right, then the bread right Shawty know I be there every night Rollin', rollin', whip A1 like steak sauce Zero to sixty, I take off Can't see me, looking like Ray Charles They tell me slow down, I'm goin' too fast Young nigga, I just wanna do the dash I'm so reckless, hope I don't crash 'Cause I'm ballin', like the whip stolen (yeah) All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last All big bankrolls, I got no hoes I just left my girlfriend, I'm in love with the Ghost now She's full of emotions and now she's my old bitch 'Cause my 'Rari knows how to ride, when it goes down And my watch on froze, watch it glow, when the lights out If it's hot or cold, we gon' still bring the bikes out I jump out a Rolls-Royce and I hop in a Lamb' now When I push the button, they like, ""What the fuck is that sound?"" Damn, I'm the man now Only pulled up in this whip, so I could stand out Bought a icy ring and told 'em it's no handouts Started up a label, 'bout to make a band now All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) I'm looking at you haters through my rear view mirror I'm sliding in some shit you see in Fast & Furious I'm switching lanes on 'em, but I don't got no gears Shawty say she wanna ride, but she don't know how to steer They paid me for a show, but I didn't even appear They say, ""Kodak Black, you drive like he ain't got no fear"" They say, ""Kodak Black, you act like you ain't got no care"" I say my car got a horse like I'm in a marriage Pull up in a 'Rari, I, jump out with your shawty Driving like a crash dummy, speeding to that cash money Money all in my head, if I wreck I'm dead Shit, I'm driving, that no cracker wouldn't even get behind All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) All these horses in my car got me going fast I just wanna do the dash, put my pedal to the gas (skrr, skrr) Going so fast, hope I don't crash (skrr, skrr) One false move, that could be my last (yeah) ",ecstasy,3
1177,Lil Yachty,"dfw rap, melodic rap, pop, rap",Mamacita (feat. Rico Nasty),202,2017-04-14,False,Fast & Furious 8: The Album,6o1PsKw0tCqYw0YIBMh7b4,"Aww yeah (Ayy) Aww yeah (Ayy) Aww yeah (Ayy) Aww yeah, aww yeah, aww yeah, aww yeah Mamacita, never seen her 'less the green involved Only call you when she need you 'cause she want it all Don't believe her, she deceivin', you should leave her Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) Mamacita, she a diva, but she put in all Pour a liter, light the tree up, just to keep her calm (it keep her calm) This two seater, got the heat up in the seats Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) I wouldn't trust her, you should duck her, she thinks you're a fucker I had her first, and then my friend, and now she with my brother I bought the black but then I had to go and change the color To somethin' crazy, promise you will never see another Aww yeah, we been winnin', aww yeah I done put diamonds in all of my brothers' ears (bling) I ran out of time for chasin' after your tears Whenever you hear music at a party, know she's near Mamacita, never seen her 'less the green involved Only call you when she need you 'cause she want it all Don't believe her, she deceivin', you should leave her Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) Mamacita, she a diva, but she put in all Pour a liter, light the tree up, just to keep her calm (it keep her calm) This two seater, got the heat up in the seats Aww yeah, aww yeah, aww yeah, aww yeah (Yeah-yeah, yeah) Puerto Rican diva, he call me his mamacita He don't like to show emotions so it's hard to read him I'm in the field, you in the bleachers, smokin' Cali Reefer I need the bag from Indonesia, watch him swipe his Visa I just went and got the new one, tell that girl to keep up I'm like everyone's a teaser, now your dude's a keeper Mamacita so bonita, but I had to freeze her It still ain't colder than my car, tell that girl to speed up Mamacita, never seen her 'less the green involved Only call you when she need you 'cause she want it all Don't believe her, she deceivin', you should leave her Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) Mamacita, she a diva, but she put in all Pour a liter, light the tree up, just to keep her calm (it keep her calm) This two seater, got the heat up in the seats Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) You're a sneaky one, you thought I didn't know Yeah, I saw you creepin' on your tippy toes She's conceited, she thinks everyone's beneath her But oh no, no-no-no, no, you got it all wrong Who you been lyin' to? You called us boys at the bar, you're a lyin' crew You better hope you never see her, if you do, you better run 'Cause she's a street sweeper, she's a heartbreaker, she's a money-taker Mamacita, never seen her 'less the green involved Only call you when she need you 'cause she want it all Don't believe her, she deceivin', you should leave her Aww yeah, aww yeah, aww yeah, aww yeah (aww yeah) Mamacita, she a diva, but she put in all Pour a liter, light the tree up, just to keep her calm (it keep her calm) This two seater, got the heat up in the seats Aww yeah, aww yeah, aww yeah, aww yeah (aww, yeah-yeah-yeah) ",ecstasy,3
1178,Lady Gaga,"art pop, dance pop, pop",1000 Doves - Planningtorock Remix,305,2021-09-03,False,Dawn Of Chromatica,4Qc8LGqfaOQtWoqNjRumUI,"Flying, flying, flying like a thousand doves (A thousand doves), doves Flying, flying, flying, a thousand doves A thousand doves In life, waiting's just a stupid game In life, waiting's just a stupid game In life, waiting's just a stupid game (Ah) In life, waiting's just a stupid game Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms (A thousand doves) (Broken) Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms Lift me up, give me a start 'Cause I've been flying with some broken, flying with some broken arms (Broken) (Broken arms, arms) (Broken arms, arms) (Broken arms, arms) (Broken) Flying, flying, flying (Oh-oh-oh) Flying, flying, flying (Oh-oh-oh) Flying, flying, flying (Oh-oh-oh) (Oh-oh-oh) (Oh-oh-oh) Flying, flying, flying (Oh-oh-oh) (Like a thousand doves) ",optimism,2
1179,Lady Gaga,"art pop, dance pop, pop",Babylon - Haus Labs Version,181,2021-09-03,False,Dawn Of Chromatica,2FJFgTpdYPEYxyKWvch6wE,"Strut it out, walk a mile Serve it, ancient-city style Talk it out, babble on Battle for your life, Babylon That's gossip, what you on? Money don't talk, rip that song Gossip, babble on Battle for your life, Babylon We only have the weekend You can serve it to me, ancient-city style We can party like it's B.C With a pretty sixteenth-century smile It's the thing that you bring That you bring, that you bring Him, you and me That's gossip Strut it out, walk a mile Serve it, ancient-city style Talk it out, babble on Battle for your life, Babylon That's gossip, what you on? Money don't talk, rip that song Gossip, babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon ♪ Body's moving like a sculpture On the top of Tower of Babel tonight We are climbing up to Heaven Speaking languages in a BloodPop moonlight It's the thing that you bring That you bring, that you bring Him, you, and me That's gossip Strut it out, walk a mile Serve it, ancient-city style Talk it out, babble on Battle for your life, Babylon That's gossip, what you on? Money don't talk, rip that song Gossip, babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon That's gossip, ba-babble on Battle for your life, Babylon Strut it out, walk a mile Serve it, ancient-city style Talk it out, babble on Battle for your life, Babylon That's gossip, what you on? Money don't talk, rip that song Gossip, babble on Battle for your life, Babylon (Babylon, Babylon, Babylon, Babylon...) ",aggressiveness,2
1180,Lady Gaga,"art pop, dance pop, pop",Replay,186,2020-05-29,False,Chromatica,7sKbyYeJnITO1Eh9xd0lKd,"Am I? Am I? Am I still alive? Where am I? I cry Who was it that pulled the trigger? Was it you or I? I'm completely numb Why you acting dumb? I won't blame myself 'cause we both know you were the one I don't, I don't, I don't I don't know what to do, you don't know what to say The scars on my mind are on replay, r-replay The monster inside you is torturing me The scars on my mind are on replay, r-replay-ay-ay ♪ Replay, r-replay-ay-ay The scars on my mind are on replay, r-replay-ay-ay Every single day, yeah, I dig a grave Then I sit inside it wondering if I'll behave It's a game I play and I hate to say You're the worst thing and the best thing that's happened to me I don't, I don't, I don't I don't know what to do, you don't know what to say The scars on my mind are on replay, r-replay The monster inside you is torturing me The scars on my mind are on replay, r-replay-ay-ay ♪ Replay, r-replay-ay-ay The scars on my mind are on replay, r-replay-ay-ay ♪ Psychologically, it's something that I can't explain Scratch my nails into the dirt to pull me out, okay Does it matter? Does it matter? Damage is done Does it matter? Does it matter? You had the gun You had the gun You had the gun You had the gun I don't know what to do, you don't know what to say The scars on my mind are on replay, r-replay The monster inside you is torturing me The scars on my mind are on replay, r-replay-ay-ay Your monsters torture me Your monsters torture me Your monsters torture me The scars on my mind are on replay, r-replay-ay-ay ",apprehension,1
1181,Lady Gaga,"art pop, dance pop, pop",Diamond Heart,210,2016-10-21,True,Joanne (Deluxe),45CPhDilfgK14IE7LbNvPh,"Young, wild, American Lookin' to be somethin' Out of school go-goin' For a hundred or two Some asshole broke me in Wrecked all my innocence I'll just keep go-goin' And this dance is on you One, five, ten, lay a million on me Before the end of this song Young, wild, American C'mon baby, do you have a girlfriend? Rain on me a million I'm not flawless, but I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart ♪ Young, wild, American Head full of Jameson Girls playin' bad 'Cause it doesn't pay to be good A cruel king made me tough Daddy's girl is never good enough I'll just keep go-goin' 'Cause this dance is on you One, five, ten, lay a million on me Before the end of this song Young, wild, American C'mon baby, do you have a girlfriend? Rain on me a million I'm not flawless, but I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart Good thing I know what I'm worth Want a good thing, put the money down first Better get a good look, baby 'Cause soon I'm breaking out of here Young, wild, American C'mon baby, do you have a girlfriend? Rain on me a million I'm not flawless, but I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart Oh, I I might not be flawless, but you know I got a diamond heart Diamond heart ",interest,1
1182,Tony Bennett,"art pop, dance pop, pop",I Won't Dance,236,2014-09-19,False,Cheek To Cheek (Deluxe),4Sps76IJpIyyZqRTj7HCEi,"I won't dance, don't ask me I won't dance, don't ask me I won't dance, Madame with you My heart won't let my feet do things that they should do You know what? You're lovely And so what? I'm lovely But oh, what'd you do to me? I'm like an ocean wave that's bumped on the shore I feel so absolutely stumped on the floor When you dance, you're charming, and you're gentle Especially when we do the Continental But this feeling isn't purely mental For Heaven rest us, we're not asbestos And that's why I won't dance, why should I? I won't dance, how could I? I won't dance, merci beaucoup We know that music leads the way to romance So if I hold you in my arms I won't dance ♪ When you dance, you're charming, and you're gentle Especially when we do the Continental But this feeling isn't purely mental Oh, really For Heaven rest us, I'm not asbestos And that's why I won't dance, why should I? I won't dance, how could I? I won't dance, merci beaucoup We know that music leads the way to romance So if I hold you in my arms I won't dance I won't dance I won't dance I won't dance I won't Dance, dance, dance I won't dance Dance ",interest,1
1183,Lady Gaga,"art pop, dance pop, pop",Aura,235,2013-11-11,True,ARTPOP,3fibIzbkYbvTmdoD5u2nPm,"I killed my former and Left her in the trunk on highway 10 ♪ Put the knife under the hood If you find it, send it straight to Hollywood ♪ Hahahaha, hahahaha, hahahaha Hahahaha, hahahaha, hahahaha Hahahaha, hahahaha, hahahaha  Aura-ah-ah, aura-ah-ah Aura-ah-ah, aura-ah-ah Aura-ah-ah, aura-ah-ah ♪ I'm not a wandering slave, I am a woman of choice My veil is protection for the gorgeousness of my face You want to pity me 'cause was arranged one man to love But in the bedroom, the size of him's more than enough Do you wanna see me naked, lover? Do you wanna peek underneath the cover? Do you wanna see the girl who lives behind the aura? Behind the aura Do you wanna touch me, cosmic lover? Do you wanna peek underneath the cover? Do you wanna see the girl who lives behind the aura? Behind the aura, behind the aura, behind the aura, oh Enigma pop star is fun, she wear burqa for fashion It's not a statement as much as just a move of passion I may not walk on your street or shoot a gun on your soil I hear you screaming, is it because of pleasure or toil? ♪ Dance, sex, art, pop, tech Dance, sex, art, pop, tech Do you wanna see me naked, lover? Do you wanna peek underneath the cover? Do you wanna see the girl who lives behind the aura? Behind the aura Do you wanna touch me, cosmic lover? Do you wanna peek underneath the cover? Do you wanna see the girl who lives behind the aura? Behind the aura, behind the curtain, behind the burqa ♪ Artpop ",aggressiveness,2
1184,Lady Gaga,"art pop, dance pop, pop",Teeth,220,2009-11-18,False,The Fame Monster (International Deluxe),6Ix6mJmtH7M8L7du08mkEi,"Don't be scared I've done this before Show me your teeth ♪ Show me your teeth Show me your teeth Don't want no money (want your money) That shit's ugly Just want your sex (want your sex) Take a bite of my bad girl meat (bad girl meat, take a bite of me) Show me your teeth (let me see your mane) Got no direction (no direction, I need direction) Just got my vamp (got my vamp, uh-uh) Take a bite of my bad girl meat (bad girl meat, oh, take a bite of me, boy) Show me your teeth (the truth is sexy) Tell me something that'll save me I need a man who makes me alright (man who makes me alright) (just tell me when it's alright) Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth, boy) Show me your teeth (show me what you got) Show me your teeth, your teeth, teeth, teeth Got no salvation (no salvation, got no salvation) Got no religion (no religion, my religion is you) Take a bite of my bad girl meat (bad girl meat, take a bite of me, boy) Show me your teeth (I'm a tough bitch) Got my addictions (my addictions) And I love to fix 'em (and I love to fix 'em, no one's perfect) Take a bite of my bad girl meat (bad girl meat, I'm not a bad woman) Whoa, show me your teeth (I just need a little guidance) Tell me something that'll save me I need a man who makes me alright (just a man who makes me alright) (just tell me when it's alright) Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth, boy) Show me your teeth (show me what you got) Show me your teeth, your teeth, teeth, teeth Show me your teeth, whoa (my religion is you) oh Whoa (my religion is you) Help, need a man, now show me your fangs Help, need a man, now show me your fangs (My religion is you) help, need a man, now show me your fangs Help, need a man, now show me your fangs Help, need a man, now show me your fangs (my religion is you) Help, need a man, now show me your fangs Help, need a man, now show me your fangs Help, need a man, now show me your fangs Tell me something that'll save me I need a man who makes me alright (man who makes me alright) (just tell me when it's alright) Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth, boy) Show me your teeth (show me what you got) Show me your teeth, your teeth, teeth, teeth Show me your teeth (it's not how big) oh (it's how mean) Oh-oh-oh-oh (it's not how big) oh (it's how mean) Show me your teeth, show me your teeth Show me your teeth, show me your teeth (Open your mouth, boy) show me your teeth, show me your teeth (My religion is you) show me your teeth, teeth, teeth Show me your teeth, show me your teeth (just need a little guidance) Show me your teeth, show me your teeth Show me your teeth, show me your teeth (show me your teeth, c'mon) Show me your teeth, teeth, teeth, teeth ",aggressiveness,2
1185,Lady Gaga,"art pop, dance pop, pop",Disco Heaven,221,2009-11-18,False,The Fame Monster (International Deluxe),3vZFv5TK12XjoyfcVoT9Dn,"Oh, disco heaven Oh, disco heaven Get back, bunny It's getting cold in here, little honey We got a show to put on your dress Take a minute for us and relax, relax Cupid's got me, oh with his bow and arrow, baby He'll hit you in the pants, hot pants Get the people to dance and relax, relax Oh the lights dim while we're dancing Yeah the floor is shakin' In this disco heaven D-disco heaven Oh the lights dim while we're dancing Yeah the floor is shakin' In this disco heaven D-disco heaven Throw your head back, girly Throw it like those girls in the movies We've got a show to put on your dress Take a minute for us and relax, relax The ball is turning, a three hundred mirrors burning Through the hearts of the crowd In the back hips just banging the track To the music, music Oh the lights dim while we're dancing Yeah the floor is shakin' In this disco heaven D-disco heaven Oh the lights dim while we're dancing Yeah the floor is shakin' in this disco heaven D-disco heaven Oh we got that disco D-I-S-C-O And we're in heaven H-E-A-V-E-N Disco heaven Feels just like heaven Disco heaven Disco heaven A line up for the dance Yeah bring those fancy pants Y'know there's disco in the air And hairspray everywhere A disco heaven A disco heaven Disco heaven Disco heaven Oh the lights dim while we're dancing Yeah the floor is shakin' in this disco heaven D-disco heaven Oh the lights dim while we're dancing Yeah the floor is shakin' In this disco heaven D-disco heaven (Oh disco heaven) ",ecstasy,3
1186,Lady Gaga,"art pop, dance pop, pop",Joanne (Where Do You Think You're Goin'?) - Piano Version,279,2018-01-26,False,Joanne (Where Do You Think You're Goin'?) [Piano Version],1j8jHKgAQ7QD52Wd5uuLNZ,"Take my hand, stay Joanne Heaven's not ready for you Every part of my aching heart Needs you more than the angels do Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? ♪ If you could I know that you'd stay We both know things don't work that way I promised I wouldn't say goodbye So I grin and my voice gets thin Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? Honestly, I know where you're goin' And baby, you're just movin' on And I'll still love you even if I can't See you anymore, can't wait to see you soar ♪ Ooh, ooh, ooh, ooh ooh, ooh ooh ooh Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? Girl, where do you think you're goin'? Where do you think you're goin', goin', girl? Call me, Joanne XO Joanne XOXO Joanne ",pensiveness,1
1187,Katy Perry,pop,Hummingbird Heartbeat,212,2012-03-12,False,Teenage Dream: The Complete Confection,089keBWJUOsI9wUeVr1uIr,"You make me feel like I'm losin' my virginity The first time, every time when you're touchin' me I'll make you bloom like a flower that you never seen Under the sun, we are one bosomed energy Let's pollinate to create a family tree This evolution with you comes naturally Some call it science (science), we call it chemistry This is the story of the birds and the bees And even when seasons change Our love still stays the same You give me the hummingbird heartbeat You spread my wings and make me fly The taste of your honey is so sweet When you give me the hummingbird heartbeat Hummingbird heartbeat Oh oh, hummingbird heartbeat Oh oh, hummingbird heartbeat I've flown a million miles just to find the magic seed Oh, white flower with the power to bring life to me You're so exotic, my whole body fluttering Constantly craving for a taste of your sticky-sweet Always on the brink of a heart attack You give me life and keep me comin' back I see the sunrise in your eyes, your eyes We've got a future full of blue skies, blue skies Even the seasons change Our love still stays the same You give me the hummingbird heartbeat Spread my wings and make me fly The taste of your honey is so sweet When you give me the hummingbird heartbeat Hummingbird heartbeat Oh oh, hummingbird heartbeat Oh oh, hummingbird heartbeat You love me, you love me Never love me not, not, oh no When we hear a perfect harmony You make me sound like, like a symphony, oh Spread my wings and make me fly The taste of your honey is so sweet When you give me that hummingbird heartbeat Hummingbird heartbeat You give me the hummingbird heartbeat Spread my wings and make me fly The taste of your honey is so sweet When you give me that hummingbird heartbeat Hummingbird heartbeat Oh oh, hummingbird heartbeat Oh oh, hummingbird heartbeat Oh oh, hummingbird heartbeat Oh oh, hummingbird heartbeat ",ecstasy,3
1188,3OH!3,pop,Starstrukk,203,2010-08-24,False,Teenage Dream,1CuzzAbJ4q28V5JOLCzQVp,"Nice legs, Daisy Dukes makes a man go That's the way they all come through like Low cut, see-through shirts that make ya That's the way she come through like 'Cause I just set them up, just set them up Just set them up to knock them down 'Cause I just set them up, just set them up Just set them up to knock them down (down), d-d-d-d I think I should know how To make love to something innocent without leaving my fingerprints out, now L-O-V-E's just another word I never learned to pronounce, how Do I say I'm sorry? 'Cause the word is never gonna come out, now L-O-V-E's just another word I never learned to pronounce Tight jeans, double D's makin' me go All the people on the street know Iced out, lit up, make the kids go All the people on the street know 'Cause I just set them up, just set them up Just set them up to knock them down 'Cause I just set them up, just set them up Just set them up to knock them down (down), d-d-d-d I think I should know how To make love to something innocent without leaving my fingerprints out, now L-O-V-E's just another word I never learned to pronounce, how Do I say I'm sorry? 'Cause the word is never gonna come out, now L-O-V-E's just another word I never learned to pronounce ♪ You know, that type of shit just don't work on me Whistlin' and tryin' to flirt with me Don't take it personally 'Cause we were never in love It doesn't really matter who you say you are Singin' out the window of your car Find another girl across the bar 'Cause L-O-V-E's not what this was I think I should know how To make love to something innocent without leaving my fingerprints out, now L-O-V-E's just another word I never learned to pronounce, how Do I say I'm sorry? 'Cause the word is never gonna come out, now L-O-V-E's just another word I never learned to pronounce ",remorse,2
1189,Katy Perry,pop,"Thinking Of You - Live At MTV Unplugged, 2009",278,2009-11-13,False,"Unplugged (Live At MTV Unplugged, New York, NY/2009)",7c9qf9V6PapwNsAHTjzVI9,"Comparisons are easily done Once you've had a taste of perfection Like an apple hanging from a tree I picked the ripest one, I still got the seed You said move on, where do I go? I guess second best is all I will know 'Cause when I'm with him, I am thinking of you Thinking of you, what you would do If you were the one who was spending the night Oh, I wish that I was looking into your eyes You're like an Indian summer in the middle of winter Like a hard candy with a surprise center How do I get better once I've had the best? You said there's tons of fish in the water, so the waters I will test He kissed my lips, I taste your mouth Oh, he pulled me in, I was disgusted with myself 'Cause when I'm with him, I am thinking of you Thinking of you, what you would do If you were the one who was spending the night Oh, I wish that I was looking into... You're the best, and yes I do regret How I could let myself let you go And now, now the lesson's learned I touched and I was burned Oh, I think you should know baby What you would do if You were the one who was spending the night Oh, I wish that I, I was looking into your, Your eyes, looking into your eyes Looking into your eyes Oh, won't you walk through and Bust the door and take me away No more mistakes 'Cause in your eyes I'd like to stay ",remorse,2
1190,Katy Perry,pop,Electric - Pokemon 25 Version,193,2021-05-14,False,Electric,63eV5hreY9feQP2CmYavpj,"Electric In the dark when you feel lost Wanna be the best but at what cost? If you're gonna stay here Nothing's ever changing, no Big world, gotta see it all Gotta get up even when you fall There's no point in waiting, no (Oh) They'll try to bring you down (Oh) But you've got the power now I know you feel it (feel it) If you believe it then you can There's no reason that this life can't be (electric) Oh, I can see it, see it If you believe it then you can There's no reason that this life can't be (electric) (Yeah) Long road, gotta ways to go Take a big step, but you're not alone 'Cause we got each other There's so much you'll discover Head strong, but your heart is stronger Stay calm walking through the fire I know you're gonna make it out (Oh) They'll try to bring you down (Oh) But you've got the power now I know you feel it, feel it If you believe it then you can There's no reason that this life can't be (electric) Oh, I can see it, see it If you believe it then you can There's no reason that this life can't be (electric) (Oh) They'll try to bring you down (Oh) You're electric right now (electric) (Oh) But you've got the power now (Oh) You've got the power now ♪ (Electric) You've got the power now Oh, yeah, yeah I know you feel it, feel it If you believe it then you can There's no reason that this life can't be (electric) Oh, I can see it, see it (oh, I can see it) If you believe it then you can There's no reason that this life can't be (electric) (Oh) They'll try to bring you down (Oh) You're electric right now (Electric) (Oh) But you've got the power now (Oh) You've got the power now ♪ You've got the power now ",optimism,2
1191,Katy Perry,pop,Harleys In Hawaii - Win and Woo Remix,206,2019-11-13,False,Harleys In Hawaii (Win and Woo Remix),0n6b1rFzDJlFmTG7hyncxh,"Boy, tell me, can you take my breath away? Cruisin' down a heart-shaped highway Got you swervin' lane-to-lane, don't hit the brakes 'Cause I'm feelin' so safe I'll be your baby, on a Sunday Oh, why don't we get out of town? Call me your baby, on the same wave Oh, no, no, there's no slowin' down You and I, I Ridin' Harleys in Hawaii-i-i I'm on the back, I'm holdin' tight, I Want you to take me for a ride, ride When I hula-hula, hula So good, you'll take me to the jeweler-jeweler, jeweler There's pink and purple in the sky-y-y We're ridin' Harleys in Hawaii-i-i ♪ Let me run my fingers through your salty hair Go ahead, explore the island vibes So real that you can feel it in the air I'm revvin' up your engine I'll be your baby, on a Sunday Oh, why don't we get out of town? Call me your baby, catch the same wave Oh, no, no, there's no slowin' down You and I, I Ridin' Harleys in Hawaii-i-i I'm on the back, I'm holdin' tight, I-I Want you to take me for a ride, ride When I hula-hula, hula So good, you'll take me to the jeweler-jeweler, jeweler There's pink and purple in the sky-y-y We're ridin' Harleys in Hawaii-i-i ♪ We're ridin' Harleys in Hawaii-i We're ridin' Harleys in Hawaii-i-i Ridin' Harleys in Hawaii-i-i I'm on the back, I'm holdin' tight, I-I Want you to take me for a ride, ride When I hula-hula, hula So good, you'll take me to the jeweler-jeweler, jeweler There's pink and purple in the sky-y-y We're ridin' Harleys in Hawaii-i-i Hula-hula, hula So good, you'll take me to the jeweler-jeweler, jeweler There's pink and purple in the sky-y-y We're ridin' Harleys in Hawaii-i-i We're ridin' Harleys in Hawaii-i We're ridin' Harleys in Hawaii-i We're ridin' Harleys in Hawaii-i We're ridin' Harleys in Hawaii-i We're ridin' Harleys in Hawaii-i ",ecstasy,3
